location,property_type,developer,furnishing_status,bedrooms,bathrooms,size_sqft,price,price_per_sqft,listing_category,year_built,property_age,squarefeet,neighborhood,yearbuilt
Urban,Unknown,Unknown,Unknown,5,1,1163,277954.3509289791,238.99772220892442,High-End,2018,7,1163,Urban,2018
Suburb,Unknown,Unknown,Unknown,3,3,2548,258139.8372561478,101.31076815390415,Mid-Range,2003,22,2548,Suburb,2003
Suburb,Unknown,Unknown,Unknown,4,2,1271,225662.0644736821,177.54686425938797,Mid-Range,2007,18,1271,Suburb,2007
Urban,Unknown,Unknown,Unknown,3,1,2743,349499.323633079,127.41499221038244,High-End,1968,57,2743,Urban,1968
Suburb,Unknown,Unknown,Unknown,5,2,2781,216434.95142796825,77.82630400142692,Mid-Range,1978,47,2781,Suburb,1978
Urban,Unknown,Unknown,Unknown,4,3,1132,215234.2633288804,190.1362750255127,Mid-Range,1983,42,1132,Urban,1983
Urban,Unknown,Unknown,Unknown,4,1,2267,244631.0455378357,107.90959220901442,Mid-Range,1954,71,2267,Urban,1954
Rural,Unknown,Unknown,Unknown,4,2,2829,235411.7735195249,83.21377642966593,Mid-Range,1963,62,2829,Rural,1963
Suburb,Unknown,Unknown,Unknown,2,2,1997,255967.3809366236,128.17595439991166,Mid-Range,2006,19,1997,Suburb,2006
Suburb,Unknown,Unknown,Unknown,2,1,2457,370956.0664382335,150.97927001963106,High-End,1959,66,2457,Suburb,1959
Suburb,Unknown,Unknown,Unknown,4,3,1037,89795.08447649452,86.59120971696674,Budget,1990,35,1037,Suburb,1990
Suburb,Unknown,Unknown,Unknown,3,2,2894,317688.64466066274,109.7749290465317,High-End,1973,52,2894,Suburb,1973
Urban,Unknown,Unknown,Unknown,3,3,2591,318004.20768458943,122.73415966213409,High-End,1988,37,2591,Urban,1988
Urban,Unknown,Unknown,Unknown,4,1,2342,202034.77647089184,86.26591651190941,Mid-Range,1962,63,2342,Urban,1962
Rural,Unknown,Unknown,Unknown,5,2,2533,234234.4536272096,92.47313605495839,Mid-Range,2012,13,2533,Rural,2012
Urban,Unknown,Unknown,Unknown,5,2,2399,314718.00797188515,131.1871646402189,High-End,1955,70,2399,Urban,1955
Urban,Unknown,Unknown,Unknown,5,3,2583,316405.42459093314,122.49532504488313,High-End,1989,36,2583,Urban,1989
Suburb,Unknown,Unknown,Unknown,2,3,1616,250415.03039761988,154.95979603813112,Mid-Range,1992,33,1616,Suburb,1992
Suburb,Unknown,Unknown,Unknown,2,3,1473,224780.0153007013,152.60014616476667,Mid-Range,2021,4,1473,Suburb,2021
Urban,Unknown,Unknown,Unknown,2,1,1058,127422.86965587788,120.43749494884487,Budget,2002,23,1058,Urban,2002
Rural,Unknown,Unknown,Unknown,2,3,1588,183659.3898436197,115.6545276093323,Budget,1959,66,1588,Rural,1959
Rural,Unknown,Unknown,Unknown,3,2,2963,341949.2405069905,115.40642609078317,High-End,1972,53,2963,Rural,1972
Rural,Unknown,Unknown,Unknown,4,1,1498,121582.7807244292,81.16340502298345,Budget,1975,50,1498,Rural,1975
Rural,Unknown,Unknown,Unknown,4,1,2241,211165.9269654039,94.22843684310749,Mid-Range,2014,11,2241,Rural,2014
Suburb,Unknown,Unknown,Unknown,4,1,2918,265082.47184471885,90.84389028263155,High-End,1996,29,2918,Suburb,1996
Suburb,Unknown,Unknown,Unknown,3,2,1566,103368.25833802356,66.00782780205847,Budget,1983,42,1566,Suburb,1983
Rural,Unknown,Unknown,Unknown,5,3,1566,175485.93585228943,112.05998458000602,Budget,1953,72,1566,Rural,1953
Rural,Unknown,Unknown,Unknown,5,1,2152,285829.38415685965,132.82034579779724,High-End,1979,46,2152,Rural,1979
Urban,Unknown,Unknown,Unknown,2,1,1903,118674.41559117,62.36175280671046,Budget,1952,73,1903,Urban,1952
Suburb,Unknown,Unknown,Unknown,2,2,1382,155678.20916946253,112.6470399200163,Budget,2001,24,1382,Suburb,2001
Urban,Unknown,Unknown,Unknown,3,2,2411,290618.97709823574,120.53877109010193,High-End,2013,12,2411,Urban,2013
Rural,Unknown,Unknown,Unknown,3,3,1084,130910.23084872765,120.76589561690743,Budget,1975,50,1084,Rural,1975
Rural,Unknown,Unknown,Unknown,5,3,2533,311864.4670242024,123.12059495625834,High-End,1963,62,2533,Rural,1963
Urban,Unknown,Unknown,Unknown,4,3,2749,225152.8575342173,81.90354948498265,Mid-Range,1951,74,2749,Urban,1951
Urban,Unknown,Unknown,Unknown,4,2,1626,183986.1573407045,113.15261829071618,Budget,2007,18,1626,Urban,2007
Urban,Unknown,Unknown,Unknown,3,1,2460,250298.5924158304,101.74739529098797,Mid-Range,1994,31,2460,Urban,1994
Rural,Unknown,Unknown,Unknown,3,1,1825,211926.62449235408,116.12417780402963,Mid-Range,1999,26,1825,Rural,1999
Suburb,Unknown,Unknown,Unknown,3,2,1292,168662.11200411295,130.54343034374068,Budget,1953,72,1292,Suburb,1953
Rural,Unknown,Unknown,Unknown,2,3,2072,218171.0437447108,105.29490528219632,Mid-Range,1958,67,2072,Rural,1958
Urban,Unknown,Unknown,Unknown,4,1,2090,268614.39110339084,128.52363210688557,High-End,1959,66,2090,Urban,1959
Rural,Unknown,Unknown,Unknown,3,1,1786,214302.6669200237,119.9902950280088,Mid-Range,1957,68,1786,Rural,1957
Urban,Unknown,Unknown,Unknown,3,2,1128,174828.49486084445,154.98980040855005,Budget,2008,17,1128,Urban,2008
Rural,Unknown,Unknown,Unknown,2,3,1028,154100.0829885859,149.90280446360495,Budget,1968,57,1028,Rural,1968
Suburb,Unknown,Unknown,Unknown,3,1,2366,273948.9123652386,115.78567724650829,High-End,1971,54,2366,Suburb,1971
Suburb,Unknown,Unknown,Unknown,4,3,2568,210670.89607120425,82.03695329875555,Mid-Range,1974,51,2568,Suburb,1974
Urban,Unknown,Unknown,Unknown,2,2,2142,323576.920429372,151.06298806226516,High-End,2002,23,2142,Urban,2002
Suburb,Unknown,Unknown,Unknown,3,2,1691,155462.88520517456,91.93547321417775,Budget,1974,51,1691,Suburb,1974
Rural,Unknown,Unknown,Unknown,4,3,2960,258413.42451753232,87.30183260727443,Mid-Range,1964,61,2960,Rural,1964
Urban,Unknown,Unknown,Unknown,4,1,2686,327247.366319806,121.83446251668131,High-End,2017,8,2686,Urban,2017
Suburb,Unknown,Unknown,Unknown,2,1,1132,111109.79717025504,98.1535310691299,Budget,1976,49,1132,Suburb,1976
Urban,Unknown,Unknown,Unknown,4,1,2350,298563.57183079014,127.0483284386341,High-End,1954,71,2350,Urban,1954
Urban,Unknown,Unknown,Unknown,2,3,2208,197451.1355018415,89.42533310771806,Mid-Range,1969,56,2208,Urban,1969
Rural,Unknown,Unknown,Unknown,4,3,2529,289031.7640495724,114.28697669022239,High-End,1974,51,2529,Rural,1974
Rural,Unknown,Unknown,Unknown,3,1,1645,176837.90524942536,107.50024635223426,Budget,2017,8,1645,Rural,2017
Urban,Unknown,Unknown,Unknown,2,2,1688,237916.8281002384,140.9459882110417,Mid-Range,1976,49,1688,Urban,1976
Urban,Unknown,Unknown,Unknown,4,2,1533,162541.63834183113,106.02846597640648,Budget,1987,38,1533,Urban,1987
Urban,Unknown,Unknown,Unknown,2,1,2264,281569.296051421,124.36806362695275,High-End,1958,67,2264,Urban,1958
Urban,Unknown,Unknown,Unknown,4,3,2612,231788.028198948,88.73967388933691,Mid-Range,2012,13,2612,Urban,2012
Suburb,Unknown,Unknown,Unknown,2,1,2739,348498.2790452087,127.23558928266108,High-End,1995,30,2739,Suburb,1995
Rural,Unknown,Unknown,Unknown,3,2,1515,243532.9182224993,160.74780080693023,Mid-Range,2020,5,1515,Rural,2020
Rural,Unknown,Unknown,Unknown,2,2,2863,338948.5049147414,118.38927869882689,High-End,1969,56,2863,Rural,1969
Urban,Unknown,Unknown,Unknown,2,2,1959,213078.0874391896,108.76880420581399,Mid-Range,1978,47,1959,Urban,1978
Suburb,Unknown,Unknown,Unknown,3,1,1164,237173.2339463343,203.75707383705696,Mid-Range,1969,56,1164,Suburb,1969
Urban,Unknown,Unknown,Unknown,4,1,1926,193994.6251853954,100.72410445763,Mid-Range,2005,20,1926,Urban,2005
Rural,Unknown,Unknown,Unknown,5,2,1932,283470.8765790533,146.72405620033814,High-End,1965,60,1932,Rural,1965
Suburb,Unknown,Unknown,Unknown,3,2,2663,355939.0946544656,133.66094429382863,High-End,1985,40,2663,Suburb,1985
Suburb,Unknown,Unknown,Unknown,2,2,1556,109435.61501557122,70.33137211797637,Budget,1995,30,1556,Suburb,1995
Urban,Unknown,Unknown,Unknown,3,2,2241,282862.0835071071,126.22136702682155,High-End,1992,33,2241,Urban,1992
Rural,Unknown,Unknown,Unknown,3,3,2770,336936.2010542189,121.6376177091043,High-End,1981,44,2770,Rural,1981
Suburb,Unknown,Unknown,Unknown,2,1,2671,155351.51315210565,58.162303688545734,Budget,2017,8,2671,Suburb,2017
Suburb,Unknown,Unknown,Unknown,2,3,1679,57992.94655132241,34.54017066785135,Budget,1984,41,1679,Suburb,1984
Rural,Unknown,Unknown,Unknown,5,2,1992,171126.0289156547,85.90664102191501,Budget,1982,43,1992,Rural,1982
Suburb,Unknown,Unknown,Unknown,3,2,2772,283968.41179524653,102.44170699684219,High-End,1983,42,2772,Suburb,1983
Suburb,Unknown,Unknown,Unknown,2,3,2628,310566.33663898363,118.17592718378373,High-End,1955,70,2628,Suburb,1955
Urban,Unknown,Unknown,Unknown,4,3,2028,243907.456936963,120.26994917996203,Mid-Range,2016,9,2028,Urban,2016
Suburb,Unknown,Unknown,Unknown,4,3,2691,331768.9999118108,123.28836860342281,High-End,1999,26,2691,Suburb,1999
Suburb,Unknown,Unknown,Unknown,4,2,1756,207607.3841049581,118.22743969530643,Mid-Range,1972,53,1756,Suburb,1972
Rural,Unknown,Unknown,Unknown,4,1,2895,267363.027013235,92.35337720664423,High-End,1968,57,2895,Rural,1968
Rural,Unknown,Unknown,Unknown,3,1,2104,255401.4002814857,121.38849823264529,Mid-Range,2014,11,2104,Rural,2014
Rural,Unknown,Unknown,Unknown,3,3,2270,249010.9249400587,109.69644270487167,Mid-Range,1995,30,2270,Rural,1995
Suburb,Unknown,Unknown,Unknown,5,3,1854,246324.2998536752,132.86100315732213,Mid-Range,1973,52,1854,Suburb,1973
Suburb,Unknown,Unknown,Unknown,3,3,1492,175076.5857251284,117.34355611603779,Budget,1993,32,1492,Suburb,1993
Urban,Unknown,Unknown,Unknown,2,2,1648,232415.2685611536,141.02868237934078,Mid-Range,2007,18,1648,Urban,2007
Rural,Unknown,Unknown,Unknown,5,3,2409,327423.50385709514,135.91677204528648,High-End,1985,40,2409,Rural,1985
Urban,Unknown,Unknown,Unknown,3,2,2598,253564.54109886204,97.5999003459823,Mid-Range,1950,75,2598,Urban,1950
Rural,Unknown,Unknown,Unknown,3,1,1991,200908.8046685216,100.90849054169844,Mid-Range,1988,37,1991,Rural,1988
Rural,Unknown,Unknown,Unknown,2,2,2330,183896.44489976723,78.92551283251812,Budget,1976,49,2330,Rural,1976
Urban,Unknown,Unknown,Unknown,2,3,1627,300690.42426742084,184.81279918095933,High-End,1986,39,1627,Urban,1986
Rural,Unknown,Unknown,Unknown,2,2,1624,155814.19683822125,95.94470248658943,Budget,1987,38,1624,Rural,1987
Rural,Unknown,Unknown,Unknown,4,2,1542,158288.15486358444,102.65120289467214,Budget,2000,25,1542,Rural,2000
Rural,Unknown,Unknown,Unknown,3,2,1006,96252.9594273668,95.67888611070259,Budget,1965,60,1006,Rural,1965
Suburb,Unknown,Unknown,Unknown,3,2,2949,270759.60901034845,91.81404171256305,High-End,2010,15,2949,Suburb,2010
Rural,Unknown,Unknown,Unknown,3,2,1953,271633.59524571995,139.08530222515103,High-End,2016,9,1953,Rural,2016
Suburb,Unknown,Unknown,Unknown,5,2,1514,188312.8068801408,124.38098208727925,Budget,1950,75,1514,Suburb,1950
Rural,Unknown,Unknown,Unknown,5,1,2842,303057.76254987565,106.63538442993513,High-End,2000,25,2842,Rural,2000
Rural,Unknown,Unknown,Unknown,5,1,1754,124435.63563369308,70.94391997359925,Budget,1975,50,1754,Rural,1975
Suburb,Unknown,Unknown,Unknown,5,1,2591,306372.60493403743,118.24492664378133,High-End,1979,46,2591,Suburb,1979
Urban,Unknown,Unknown,Unknown,5,3,1072,100057.27236721644,93.33700780523922,Budget,1966,59,1072,Urban,1966
Suburb,Unknown,Unknown,Unknown,2,1,1009,110994.15398584756,110.00411693344654,Budget,1962,63,1009,Suburb,1962
Suburb,Unknown,Unknown,Unknown,5,3,2596,283314.1856704666,109.13489432606573,High-End,2003,22,2596,Suburb,2003
Suburb,Unknown,Unknown,Unknown,3,1,1561,238631.12029492905,152.87067283467587,Mid-Range,1975,50,1561,Suburb,1975
Suburb,Unknown,Unknown,Unknown,4,2,1121,173969.48222500915,155.19133115522672,Budget,1995,30,1121,Suburb,1995
Urban,Unknown,Unknown,Unknown,3,2,1686,242041.3569986825,143.55952372401097,Mid-Range,1956,69,1686,Urban,1956
Suburb,Unknown,Unknown,Unknown,3,1,1512,99515.71037400444,65.81726876587595,Budget,1965,60,1512,Suburb,1965
Urban,Unknown,Unknown,Unknown,2,1,1989,255995.08527829303,128.70542246269133,Mid-Range,2010,15,1989,Urban,2010
Rural,Unknown,Unknown,Unknown,4,3,1440,210533.29244931976,146.20367531202763,Mid-Range,1973,52,1440,Rural,1973
Suburb,Unknown,Unknown,Unknown,3,3,2061,241039.1118170236,116.9525045206325,Mid-Range,1951,74,2061,Suburb,1951
Rural,Unknown,Unknown,Unknown,2,3,1701,172741.4491876572,101.55288018086844,Budget,1962,63,1701,Rural,1962
Rural,Unknown,Unknown,Unknown,4,2,1590,201366.1414010124,126.64537195032226,Mid-Range,1979,46,1590,Rural,1979
Urban,Unknown,Unknown,Unknown,4,1,2368,219016.89709169368,92.49024370426254,Mid-Range,2008,17,2368,Urban,2008
Rural,Unknown,Unknown,Unknown,2,3,2989,340665.6975188723,113.97313399761535,High-End,1984,41,2989,Rural,1984
Suburb,Unknown,Unknown,Unknown,5,1,2361,279189.29717263347,118.25044352928144,High-End,1998,27,2361,Suburb,1998
Urban,Unknown,Unknown,Unknown,2,1,2984,372016.95926157385,124.67056275521912,High-End,1963,62,2984,Urban,1963
Suburb,Unknown,Unknown,Unknown,2,1,2725,283924.2620769759,104.19238975301867,High-End,2012,13,2725,Suburb,2012
Rural,Unknown,Unknown,Unknown,5,2,2207,179822.95378502482,81.47845663118478,Budget,2001,24,2207,Rural,2001
Rural,Unknown,Unknown,Unknown,2,2,1066,109488.96511168493,102.71009860383201,Budget,1956,69,1066,Rural,1956
Suburb,Unknown,Unknown,Unknown,2,3,1016,216831.923130472,213.4172471756614,Mid-Range,1954,71,1016,Suburb,1954
Rural,Unknown,Unknown,Unknown,2,1,2406,247229.250025122,102.75529926231172,Mid-Range,2003,22,2406,Rural,2003
Suburb,Unknown,Unknown,Unknown,3,3,1367,166215.23047928716,121.59124394973458,Budget,1996,29,1367,Suburb,1996
Rural,Unknown,Unknown,Unknown,2,1,1903,239392.26296738867,125.79730056089788,Mid-Range,1986,39,1903,Rural,1986
Suburb,Unknown,Unknown,Unknown,2,1,2339,170684.97388359258,72.97348178007378,Budget,1996,29,2339,Suburb,1996
Rural,Unknown,Unknown,Unknown,4,1,2520,295163.20472885226,117.12825584478264,High-End,1979,46,2520,Rural,1979
Urban,Unknown,Unknown,Unknown,4,2,2831,272269.7763620467,96.17441764819736,High-End,1965,60,2831,Urban,1965
Urban,Unknown,Unknown,Unknown,4,2,1720,238447.19484757207,138.6320900276582,Mid-Range,2017,8,1720,Urban,2017
Rural,Unknown,Unknown,Unknown,2,1,2368,179152.7985869113,75.6557426464997,Budget,1987,38,2368,Rural,1987
Suburb,Unknown,Unknown,Unknown,5,3,1957,234973.69420143453,120.06831589240394,Mid-Range,1955,70,1957,Suburb,1955
Suburb,Unknown,Unknown,Unknown,2,3,2576,391300.4209584488,151.90233732859036,High-End,1995,30,2576,Suburb,1995
Suburb,Unknown,Unknown,Unknown,3,2,1907,231030.92650459064,121.14888647330395,Mid-Range,1965,60,1907,Suburb,1965
Suburb,Unknown,Unknown,Unknown,3,1,1988,248013.6786283892,124.75537154345533,Mid-Range,2013,12,1988,Suburb,2013
Rural,Unknown,Unknown,Unknown,3,2,1472,200241.24630451668,136.03345536991623,Mid-Range,2008,17,1472,Rural,2008
Rural,Unknown,Unknown,Unknown,3,3,1114,228243.3001879304,204.88626587785495,Mid-Range,1956,69,1114,Rural,1956
Urban,Unknown,Unknown,Unknown,2,3,1099,163446.7820767347,148.7231866030343,Budget,1973,52,1099,Urban,1973
Rural,Unknown,Unknown,Unknown,4,2,2908,325730.25308287353,112.01177891433065,High-End,1978,47,2908,Rural,1978
Urban,Unknown,Unknown,Unknown,2,1,1437,182429.6868437418,126.95176537490731,Budget,2006,19,1437,Urban,2006
Rural,Unknown,Unknown,Unknown,2,2,2368,285552.6437072246,120.58810967365903,High-End,1959,66,2368,Rural,1959
Rural,Unknown,Unknown,Unknown,2,2,1348,133497.57780756018,99.03381142994078,Budget,1983,42,1348,Rural,1983
Rural,Unknown,Unknown,Unknown,2,2,1138,110079.44697764072,96.73062124572998,Budget,2007,18,1138,Rural,2007
Urban,Unknown,Unknown,Unknown,5,1,1827,217117.2320021981,118.83811275435036,Mid-Range,2019,6,1827,Urban,2019
Urban,Unknown,Unknown,Unknown,4,1,1323,197439.30572906125,149.2360587521249,Mid-Range,1979,46,1323,Urban,1979
Rural,Unknown,Unknown,Unknown,4,3,1845,178118.78694159788,96.54134793582541,Budget,1973,52,1845,Rural,1973
Rural,Unknown,Unknown,Unknown,3,1,2325,216586.9056207112,93.15565833148868,Mid-Range,2019,6,2325,Rural,2019
Suburb,Unknown,Unknown,Unknown,2,1,1293,218001.94340287463,168.60165769750552,Mid-Range,1964,61,1293,Suburb,1964
Urban,Unknown,Unknown,Unknown,3,1,2980,369358.4430620956,123.9457862624482,High-End,1951,74,2980,Urban,1951
Urban,Unknown,Unknown,Unknown,4,2,2552,335298.15194897074,131.38642317749637,High-End,1989,36,2552,Urban,1989
Rural,Unknown,Unknown,Unknown,4,3,2857,298572.6647910682,104.50565795977185,High-End,1964,61,2857,Rural,1964
Urban,Unknown,Unknown,Unknown,3,3,1967,198455.6331003068,100.89254351820375,Mid-Range,1971,54,1967,Urban,1971
Rural,Unknown,Unknown,Unknown,4,2,2315,289339.46601746907,124.98465054750284,High-End,1968,57,2315,Rural,1968
Suburb,Unknown,Unknown,Unknown,4,3,1073,108817.94338858344,101.41467230995661,Budget,1999,26,1073,Suburb,1999
Rural,Unknown,Unknown,Unknown,5,2,2798,279370.8154781728,99.84661024952565,High-End,1951,74,2798,Rural,1951
Rural,Unknown,Unknown,Unknown,2,2,1483,183453.59850913013,123.70438200211068,Budget,1973,52,1483,Rural,1973
Suburb,Unknown,Unknown,Unknown,2,1,1015,122991.77794400674,121.1741654620756,Budget,2007,18,1015,Suburb,2007
Rural,Unknown,Unknown,Unknown,4,1,2549,199677.0220833306,78.33543432064755,Mid-Range,1968,57,2549,Rural,1968
Urban,Unknown,Unknown,Unknown,4,1,2359,267166.8063842651,113.2542629861234,High-End,2018,7,2359,Urban,2018
Rural,Unknown,Unknown,Unknown,5,3,1792,213042.97928581736,118.88559111931772,Mid-Range,1962,63,1792,Rural,1962
Urban,Unknown,Unknown,Unknown,3,1,2896,260690.9151449888,90.01758119647404,High-End,1957,68,2896,Urban,1957
Suburb,Unknown,Unknown,Unknown,5,3,1515,203434.19703609776,134.2799980436289,Mid-Range,1968,57,1515,Suburb,1968
Urban,Unknown,Unknown,Unknown,5,1,1924,211087.74728676263,109.71296636526124,Mid-Range,2018,7,1924,Urban,2018
Rural,Unknown,Unknown,Unknown,3,1,2150,245657.976379584,114.25952389748093,Mid-Range,1970,55,2150,Rural,1970
Suburb,Unknown,Unknown,Unknown,4,3,1823,164822.6884607798,90.41288450947877,Budget,2016,9,1823,Suburb,2016
Suburb,Unknown,Unknown,Unknown,2,3,1517,88828.90028926302,58.55563631460977,Budget,1962,63,1517,Suburb,1962
Urban,Unknown,Unknown,Unknown,5,1,1128,78998.92690661998,70.03450966898934,Budget,1952,73,1128,Urban,1952
Urban,Unknown,Unknown,Unknown,5,2,1510,171564.7991893462,113.6190723108253,Budget,1955,70,1510,Urban,1955
Urban,Unknown,Unknown,Unknown,2,3,1422,120739.40074374722,84.9081580476422,Budget,1952,73,1422,Urban,1952
Suburb,Unknown,Unknown,Unknown,5,3,1384,258115.3238107189,186.49951142392985,Mid-Range,1964,61,1384,Suburb,1964
Urban,Unknown,Unknown,Unknown,3,1,2906,362391.7367169553,124.70465819578641,High-End,1959,66,2906,Urban,1959
Rural,Unknown,Unknown,Unknown,2,1,1231,107869.01177311064,87.6271419765318,Budget,2012,13,1231,Rural,2012
Suburb,Unknown,Unknown,Unknown,2,3,1958,226834.66734600603,115.85018761287336,Mid-Range,1970,55,1958,Suburb,1970
Rural,Unknown,Unknown,Unknown,3,1,1824,167617.94220083734,91.8958016451959,Budget,2021,4,1824,Rural,2021
Urban,Unknown,Unknown,Unknown,3,2,2218,295876.6844716186,133.39796414410216,High-End,2003,22,2218,Urban,2003
Urban,Unknown,Unknown,Unknown,2,3,1064,78572.26300516514,73.84611184695972,Budget,1954,71,1064,Urban,1954
Urban,Unknown,Unknown,Unknown,3,2,1832,163587.51692379502,89.29449613744269,Budget,1982,43,1832,Urban,1982
Urban,Unknown,Unknown,Unknown,5,3,1614,142387.69188478874,88.22037911077369,Budget,1986,39,1614,Urban,1986
Suburb,Unknown,Unknown,Unknown,4,2,2300,222735.24062946133,96.84140896933101,Mid-Range,1984,41,2300,Suburb,1984
Rural,Unknown,Unknown,Unknown,5,1,2693,276918.2792092506,102.82891912708897,High-End,2009,16,2693,Rural,2009
Urban,Unknown,Unknown,Unknown,3,1,2247,255714.53836750885,113.80264279817928,Mid-Range,2000,25,2247,Urban,2000
Urban,Unknown,Unknown,Unknown,5,3,1800,255299.62500111767,141.83312500062092,Mid-Range,1960,65,1800,Urban,1960
Suburb,Unknown,Unknown,Unknown,4,3,2967,349696.4608418144,117.86196860189229,High-End,1967,58,2967,Suburb,1967
Urban,Unknown,Unknown,Unknown,4,2,1277,157246.84485678378,123.13770153232872,Budget,2008,17,1277,Urban,2008
Suburb,Unknown,Unknown,Unknown,4,1,2717,376240.0243022581,138.47626952604273,High-End,1986,39,2717,Suburb,1986
Rural,Unknown,Unknown,Unknown,3,1,1365,168894.2334851096,123.73203918323048,Budget,2005,20,1365,Rural,2005
Rural,Unknown,Unknown,Unknown,3,2,1515,178432.09807668513,117.77696242685487,Budget,1981,44,1515,Rural,1981
Suburb,Unknown,Unknown,Unknown,3,3,2238,277081.7871105143,123.80776903955062,High-End,2015,10,2238,Suburb,2015
Rural,Unknown,Unknown,Unknown,4,2,1438,262909.4114733613,182.82991062125265,High-End,1982,43,1438,Rural,1982
Urban,Unknown,Unknown,Unknown,3,2,1427,139399.2303711949,97.68691686839165,Budget,2003,22,1427,Urban,2003
Rural,Unknown,Unknown,Unknown,2,2,1728,175704.8294331174,101.68103555157258,Budget,1987,38,1728,Rural,1987
Suburb,Unknown,Unknown,Unknown,5,2,1395,184112.9581561743,131.98061516571636,Budget,1979,46,1395,Suburb,1979
Rural,Unknown,Unknown,Unknown,5,3,2232,318133.53591204766,142.53294619715396,High-End,1956,69,2232,Rural,1956
Rural,Unknown,Unknown,Unknown,2,2,2524,207812.69875428,82.33466670137877,Mid-Range,1975,50,2524,Rural,1975
Rural,Unknown,Unknown,Unknown,3,1,2486,252207.10070971504,101.45096569175988,Mid-Range,1998,27,2486,Rural,1998
Suburb,Unknown,Unknown,Unknown,5,3,1585,258430.51827972068,163.04764560234744,Mid-Range,1970,55,1585,Suburb,1970
Rural,Unknown,Unknown,Unknown,4,2,2250,231095.84945019791,102.70926642231018,Mid-Range,2002,23,2250,Rural,2002
